Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/index.php?p=digitallibrary/digitalcontent&id=78669,2,1,0:00:03,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78670,2,2,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78671,2,2,0:02:46,0,0.00%,50.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78687,2,1,0:02:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78689,3,2,0:02:11,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78703,2,1,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78706,3,3,0:01:08,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78710,2,1,0:00:16,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78723,2,1,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78731,2,1,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78737,2,2,0:01:39,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78743,2,2,0:00:02,0,0.00%,50.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78744,3,2,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78748,2,1,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78757,2,2,0:01:44,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78775,4,2,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78776,4,2,0:00:29,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78783,4,3,0:00:03,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78793,3,2,0:05:27,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78800,6,4,0:01:51,1,0.00%,16.67%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78810,2,2,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78827,4,1,0:00:41,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78837,2,1,0:00:51,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78844,11,6,0:00:42,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78853,2,1,0:00:51,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78858,3,2,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78891,4,3,0:01:00,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78899,2,2,0:01:12,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78900,6,3,0:00:30,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78906,2,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78916,7,3,0:02:57,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78919,2,1,0:00:37,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78920,2,1,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78935,2,2,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78936,4,3,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78943,3,2,0:00:17,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78945,2,2,0:01:26,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78946,3,3,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78960,7,4,0:01:33,0,0.00%,14.29%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78967,2,1,0:00:04,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78972,2,1,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78975,2,2,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78982,2,1,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=78983,2,2,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79004,3,2,0:03:42,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79007,2,1,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79016,15,10,0:03:28,2,100.00%,33.33%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79018,4,2,0:01:08,0,0.00%,25.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79022,3,2,0:00:20,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79045,3,3,0:03:44,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79048,2,1,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79053,3,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79072,7,2,0:00:47,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79073,2,2,0:01:47,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79074,3,1,0:00:30,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79096,2,1,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79098,2,2,0:00:04,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79099,2,2,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79102,2,1,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79103,2,1,0:03:02,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79108,2,1,0:00:26,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79131,4,3,0:00:04,0,0.00%,50.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79132,3,2,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79140,2,1,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79150,4,2,0:00:26,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79152,2,1,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79157,2,2,0:01:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79160,2,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79186,20,12,0:00:23,1,0.00%,5.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79204,7,5,0:00:13,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79206,2,1,0:00:19,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79210,2,2,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79213,3,2,0:00:21,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79214,2,1,0:00:22,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79217,3,2,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79223,4,1,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79224,2,2,0:00:13,0,0.00%,50.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79225,2,2,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79228,3,1,0:09:23,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79233,4,1,0:00:18,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79235,2,1,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79238,6,4,0:00:32,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79247,4,1,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79254,5,4,0:03:05,0,0.00%,40.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79273,3,1,0:00:03,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79283,2,1,0:00:02,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79286,5,5,0:00:11,0,0.00%,20.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79287,3,2,0:00:40,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79291,2,1,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79293,2,2,0:00:00,0,0.00%,100.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79303,9,6,0:00:05,0,0.00%,11.11%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79307,4,1,0:00:26,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79309,2,2,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79314,2,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79317,2,2,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79318,2,2,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79320,2,1,0:01:47,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79321,2,2,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79327,7,2,0:00:41,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79328,2,1,0:00:13,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79329,4,3,0:04:51,1,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79332,6,5,0:00:10,1,100.00%,66.67%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79333,2,1,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79342,2,1,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79343,2,2,0:00:19,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79349,2,2,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79365,2,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79369,3,2,0:00:28,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79373,3,2,0:01:02,0,0.00%,33.33%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79383,2,1,0:00:10,0,0.00%,50.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79389,2,1,0:00:16,0,0.00%,50.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79394,2,1,0:00:18,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79405,7,4,0:04:23,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79415,4,2,0:00:29,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79417,4,3,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79419,2,1,0:00:04,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79426,4,3,0:03:35,0,0.00%,25.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79437,4,3,0:01:50,0,0.00%,25.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79447,2,1,0:00:03,0,0.00%,50.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79449,2,2,0:00:19,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79467,2,2,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79494,8,4,0:00:26,0,0.00%,12.50%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79495,3,2,0:00:04,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79509,2,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79514,3,3,0:00:04,0,0.00%,33.33%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79527,3,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79528,2,1,0:01:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79529,5,5,0:04:13,1,100.00%,20.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79530,2,2,0:00:18,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79533,4,2,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79534,4,3,0:00:40,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79535,10,7,0:02:15,0,0.00%,30.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79539,4,1,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79551,4,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79556,7,2,0:00:22,0,0.00%,14.29%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79559,3,2,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79560,6,3,0:00:13,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79562,3,2,0:00:04,0,0.00%,33.33%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79565,3,1,0:00:49,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79567,2,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79575,3,2,0:00:36,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79576,6,3,0:00:28,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79578,9,1,0:00:22,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79583,2,1,0:01:51,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79588,3,2,0:00:43,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79590,2,2,0:04:04,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79592,5,3,0:00:15,0,0.00%,20.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79593,2,2,0:00:51,0,0.00%,50.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79596,7,2,0:00:37,0,0.00%,14.29%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79601,24,11,0:00:45,1,100.00%,4.17%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79607,2,1,0:00:21,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79610,3,1,0:00:24,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79611,4,2,0:00:35,0,0.00%,25.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79612,2,2,0:00:03,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79613,3,1,0:00:15,0,0.00%,33.33%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79618,5,3,0:02:25,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79619,3,3,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79621,2,2,0:00:45,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79622,4,2,0:00:22,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79624,3,2,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79625,2,2,0:00:35,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79627,3,2,0:00:42,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79628,2,1,0:14:17,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79631,4,2,0:01:27,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79643,4,2,0:00:40,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79648,3,3,0:01:16,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79655,3,2,0:00:19,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79657,6,2,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79661,2,2,0:00:24,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79666,2,2,0:01:51,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79667,2,1,0:00:25,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79671,5,4,0:00:10,0,0.00%,20.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79676,11,3,0:00:17,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79678,2,1,0:00:28,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79679,6,3,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79690,8,2,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79692,4,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79696,13,8,0:00:13,2,100.00%,30.77%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79705,13,7,0:00:21,0,0.00%,23.08%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79711,5,2,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79714,5,2,0:00:50,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79716,2,2,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79720,11,3,0:00:10,0,0.00%,9.09%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79721,3,1,0:00:03,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79729,2,1,0:00:20,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79736,3,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79737,3,3,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79740,4,2,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79742,8,2,0:00:08,0,0.00%,12.50%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79753,6,1,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79754,10,2,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79760,4,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79773,8,2,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79780,3,2,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79781,8,4,0:01:16,0,0.00%,12.50%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79798,3,3,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79800,4,3,0:00:05,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79801,3,2,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79807,5,3,0:01:15,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79811,4,2,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79816,3,2,0:00:07,1,100.00%,33.33%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79831,5,2,0:00:30,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79837,12,3,0:00:20,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79858,3,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79860,4,1,0:00:13,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79867,37,7,0:00:35,0,0.00%,2.70%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79868,6,3,0:00:24,0,0.00%,16.67%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79870,56,14,0:00:39,2,50.00%,8.93%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79871,11,5,0:01:25,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79873,30,3,0:00:20,0,0.00%,3.33%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79875,11,3,0:02:34,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79877,9,4,0:00:07,0,0.00%,11.11%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79882,29,3,0:00:17,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79884,12,5,0:01:30,0,0.00%,16.67%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79886,14,2,0:00:16,0,0.00%,14.29%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79892,7,4,0:00:19,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79894,12,4,0:00:17,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79895,10,4,0:00:31,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79989,5,3,0:00:12,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79996,7,3,0:00:12,0,0.00%,14.29%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79997,4,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=79998,3,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=8,10,5,0:00:32,1,100.00%,20.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80003,12,4,0:00:15,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80006,9,4,0:00:27,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80007,5,3,0:00:07,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80008,4,3,0:00:08,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80009,3,1,0:00:14,1,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80014,3,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80018,3,2,0:00:17,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80024,3,2,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80025,3,3,0:00:10,0,0.00%,33.33%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80027,3,2,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80028,4,3,0:00:14,1,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80030,3,2,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80035,5,3,0:00:19,0,0.00%,20.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80036,5,2,0:00:19,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80037,3,2,0:00:04,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80046,7,4,0:00:14,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80058,4,2,0:00:23,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80066,4,2,0:00:21,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80069,15,6,0:00:09,0,0.00%,6.67%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80074,3,2,0:00:13,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80079,3,3,0:01:36,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80081,4,2,0:00:57,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80083,5,3,0:00:25,0,0.00%,20.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80084,4,1,0:00:23,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80086,3,1,0:00:37,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80090,5,1,0:01:33,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80091,4,1,0:00:23,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80092,3,3,0:05:55,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80094,3,1,0:00:06,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80103,3,3,0:00:11,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80104,5,3,0:00:10,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80105,3,1,0:00:09,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80106,8,6,0:01:28,0,0.00%,0.00%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80107,12,3,0:00:12,1,100.00%,16.67%,$0.00 
/index.php?p=digitallibrary/digitalcontent&id=80108,3,2,0:00:08,0,0.00%,0.00%,$0.00 
